	 its 	 r 	 ds 	 Newton iteration 	 flag 	 tol 	 residual 	 F(u;r) 	 iterations needed 
 199 	-0.0000027116 	 -0.0100000000 	    1 	    0 	 0.00100000	 0.00000742 	 0.000000578051 	  6.0 
 199 	-0.0000024799 	 -0.0100000000 	    2 	    0 	 0.00100000	 0.00097975 	 0.000000006139 	 21.0 
 199 	-0.0000120486 	 -0.0100000000 	    3 	    0 	 0.00100000	 0.00089669 	 0.000000676248 	 176.0 
 199 	-0.0000120487 	 -0.0100000000 	    4 	    0 	 0.00100000	 0.00045098 	 0.000000008018 	 182.0 
 199 	-0.0000121426 	 -0.0100000000 	    5 	    0 	 0.00100000	 0.00086143 	 0.000000000068 	 334.0 
 200 	 -0.0000023234 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000127578311 	 --- 
 200 	-0.0000023352 	 -0.0100000000 	    1 	    0 	 0.00100000	 0.00000772 	 0.000000541099 	  6.0 
 200 	-0.0000021239 	 -0.0100000000 	    2 	    0 	 0.00100000	 0.00086482 	 0.000000008138 	 22.0 
 200 	-0.0000112048 	 -0.0100000000 	    3 	    0 	 0.00100000	 0.00049078 	 0.000000633622 	 180.0 
 200 	-0.0000112049 	 -0.0100000000 	    4 	    0 	 0.00100000	 0.00029944 	 0.000000005940 	 186.0 
 200 	-0.0000112929 	 -0.0100000000 	    5 	    0 	 0.00100000	 0.00091363 	 0.000000000062 	 335.0 
 201 	 -0.0000019879 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000120312120 	 --- 
 201 	-0.0000019991 	 -0.0100000000 	    1 	    0 	 0.00100000	 0.00000801 	 0.000000506053 	  6.0 
 201 	-0.0000018071 	 -0.0100000000 	    2 	    0 	 0.00100000	 0.00082605 	 0.000000008916 	 21.0 
 201 	-0.0000104191 	 -0.0100000000 	    3 	    0 	 0.00100000	 0.00065891 	 0.000000592476 	 180.0 
 201 	-0.0000104193 	 -0.0100000000 	    4 	    0 	 0.00100000	 0.00032795 	 0.000000006111 	 186.0 
 201 	-0.0000105013 	 -0.0100000000 	    5 	    0 	 0.00100000	 0.00096257 	 0.000000000056 	 328.0 
 202 	 -0.0000016778 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000113466856 	 --- 
 202 	-0.0000016885 	 -0.0100000000 	    1 	    0 	 0.00100000	 0.00000835 	 0.000000473660 	  6.0 
 202 	-0.0000015135 	 -0.0100000000 	    2 	    0 	 0.00100000	 0.00093982 	 0.000000006693 	 23.0 
 202 	-0.0000096871 	 -0.0100000000 	    3 	    0 	 0.00100000	 0.00088849 	 0.000000555457 	 189.0 
 202 	-0.0000096872 	 -0.0100000000 	    4 	    0 	 0.00100000	 0.00042626 	 0.000000008478 	 195.0 
 202 	-0.0000097637 	 -0.0100000000 	    5 	    0 	 0.00100000	 0.00098891 	 0.000000000051 	 362.0 
 203 	 -0.0000013990 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000106953864 	 --- 
 203 	-0.0000014093 	 -0.0100000000 	    1 	    0 	 0.00100000	 0.00000869 	 0.000000443132 	  6.0 
 203 	-0.0000012504 	 -0.0100000000 	    2 	    0 	 0.00100000	 0.00087768 	 0.000000004031 	 20.0 
 203 	-0.0000090051 	 -0.0100000000 	    3 	    0 	 0.00100000	 0.00053804 	 0.000000520292 	 188.0 
 203 	-0.0000090052 	 -0.0100000000 	    4 	    0 	 0.00100000	 0.00029543 	 0.000000005606 	 194.0 
 203 	-0.0000090770 	 -0.0100000000 	    5 	    0 	 0.00100000	 0.00095433 	 0.000000000046 	 347.0 
 204 	 -0.0000011562 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000100713086 	 --- 
 204 	-0.0000011659 	 -0.0100000000 	    1 	    0 	 0.00100000	 0.00000907 	 0.000000413878 	  6.0 
 204 	-0.0000010203 	 -0.0100000000 	    2 	    0 	 0.00100000	 0.00097268 	 0.000000008840 	 22.0 
 204 	-0.0000083701 	 -0.0100000000 	    3 	    0 	 0.00100000	 0.00098668 	 0.000000485648 	 178.0 
 204 	-0.0000083702 	 -0.0100000000 	    4 	    0 	 0.00100000	 0.00040725 	 0.000000007188 	 184.0 
 204 	-0.0000084370 	 -0.0100000000 	    5 	    0 	 0.00100000	 0.00088423 	 0.000000000042 	 340.0 
 205 	 -0.0000009266 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000094873341 	 --- 
 205 	-0.0000009359 	 -0.0100000000 	    1 	    0 	 0.00100000	 0.00000948 	 0.000000387236 	  6.0 
 205 	-0.0000008026 	 -0.0100000000 	    2 	    0 	 0.00100000	 0.00093366 	 0.000000015028 	 24.0 
 205 	-0.0000077780 	 -0.0100000000 	    3 	    0 	 0.00100000	 0.00090385 	 0.000000455549 	 190.0 
 205 	-0.0000077781 	 -0.0100000000 	    4 	    0 	 0.00100000	 0.00037069 	 0.000000005256 	 196.0 
 205 	-0.0000078409 	 -0.0100000000 	    5 	    0 	 0.00100000	 0.00050071 	 0.000000000039 	 365.0 
 206 	 -0.0000007316 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000089242324 	 --- 
 206 	-0.0000007404 	 -0.0100000000 	    1 	    0 	 0.00100000	 0.00000992 	 0.000000361468 	  6.0 
 206 	-0.0000006193 	 -0.0100000000 	    2 	    0 	 0.00100000	 0.00099550 	 0.000000007330 	 20.0 
 206 	-0.0000072268 	 -0.0100000000 	    3 	    0 	 0.00100000	 0.00080797 	 0.000000424747 	 178.0 
 206 	-0.0000072269 	 -0.0100000000 	    4 	    0 	 0.00100000	 0.00039168 	 0.000000006499 	 184.0 
 206 	-0.0000072850 	 -0.0100000000 	    5 	    0 	 0.00100000	 0.00099023 	 0.000000000034 	 339.0 
 207 	 -0.0000005421 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000084006034 	 --- 
 207 	-0.0000005508 	 -0.0100000000 	    1 	    0 	 0.00100000	 0.00001033 	 0.000000338258 	  6.0 
 207 	-0.0000004395 	 -0.0100000000 	    2 	    0 	 0.00100000	 0.00078772 	 0.000000013416 	 24.0 
 207 	-0.0000067126 	 -0.0100000000 	    3 	    0 	 0.00100000	 0.00095777 	 0.000000399095 	 181.0 
 207 	-0.0000067127 	 -0.0100000000 	    4 	    0 	 0.00100000	 0.00024215 	 0.000000004370 	 187.0 
 207 	-0.0000067675 	 -0.0100000000 	    5 	    0 	 0.00100000	 0.00050542 	 0.000000000032 	 354.0 
 208 	 -0.0000003925 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000078884802 	 --- 
 208 	-0.0000004006 	 -0.0100000000 	    1 	    0 	 0.00100000	 0.00001082 	 0.000000315163 	  6.0 
 208 	-0.0000002992 	 -0.0100000000 	    2 	    0 	 0.00100000	 0.00092653 	 0.000000006252 	 20.0 
 208 	-0.0000062341 	 -0.0100000000 	    3 	    0 	 0.00100000	 0.00051349 	 0.000000370794 	 176.0 
 208 	-0.0000062342 	 -0.0100000000 	    4 	    0 	 0.00100000	 0.00025331 	 0.000000003308 	 182.0 
 208 	-0.0000062851 	 -0.0100000000 	    5 	    0 	 0.00100000	 0.00079796 	 0.000000000028 	 349.0 
 209 	 -0.0000002421 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000074157549 	 --- 
 209 	-0.0000002500 	 -0.0100000000 	    1 	    0 	 0.00100000	 0.00001132 	 0.000000294685 	  6.0 
 209 	-0.0000001576 	 -0.0100000000 	    2 	    0 	 0.00100000	 0.00089721 	 0.000000003789 	 18.0 
 209 	-0.0000057877 	 -0.0100000000 	    3 	    0 	 0.00100000	 0.00031719 	 0.000000347801 	 187.0 
 209 	-0.0000057878 	 -0.0100000000 	    4 	    0 	 0.00100000	 0.00020122 	 0.000000002878 	 193.0 
 209 	-0.0000058354 	 -0.0100000000 	    5 	    0 	 0.00100000	 0.00096613 	 0.000000000026 	 338.0 
 210 	 -0.0000001160 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000069601304 	 --- 
 210 	-0.0000001235 	 -0.0100000000 	    1 	    0 	 0.00100000	 0.00001186 	 0.000000274954 	  6.0 
 210 	-0.0000000387 	 -0.0100000000 	    2 	    0 	 0.00100000	 0.00087766 	 0.000000001664 	 19.0 
 210 	-0.0000053719 	 -0.0100000000 	    3 	    0 	 0.00100000	 0.00028124 	 0.000000324704 	 188.0 
 210 	-0.0000053720 	 -0.0100000000 	    4 	    0 	 0.00100000	 0.00029203 	 0.000000003829 	 194.0 
 210 	-0.0000054162 	 -0.0100000000 	    5 	    0 	 0.00100000	 0.00087687 	 0.000000000023 	 350.0 
 211 	 -0.0000000020 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000065295574 	 --- 
 211 	-0.0000000092 	 -0.0100000000 	    1 	    0 	 0.00100000	 0.00001247 	 0.000000256627 	  6.0 
 211 	0.0000000686 	 -0.0100000000 	    2 	    0 	 0.00100000	 0.00091960 	 0.000000005664 	 22.0 
 211 	-0.0000049843 	 -0.0100000000 	    3 	    0 	 0.00100000	 0.00059154 	 0.000000303494 	 190.0 
 211 	-0.0000049844 	 -0.0100000000 	    4 	    0 	 0.00100000	 0.00038937 	 0.000000006799 	 196.0 
 211 	-0.0000050256 	 -0.0100000000 	    5 	    0 	 0.00100000	 0.00069758 	 0.000000000021 	 364.0 
 212 	 0.0000000964 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000061189209 	 --- 
 212 	0.0000000895 	 -0.0100000000 	    1 	    0 	 0.00100000	 0.00001306 	 0.000000239302 	  6.0 
 212 	0.0000001607 	 -0.0100000000 	    2 	    0 	 0.00100000	 0.00079648 	 0.000000004496 	 21.0 
 212 	-0.0000046232 	 -0.0100000000 	    3 	    0 	 0.00100000	 0.00043942 	 0.000000283126 	 190.0 
 212 	-0.0000046233 	 -0.0100000000 	    4 	    0 	 0.00100000	 0.00029047 	 0.000000004478 	 196.0 
 212 	-0.0000046617 	 -0.0100000000 	    5 	    0 	 0.00100000	 0.00094607 	 0.000000000019 	 349.0 
 213 	 0.0000001833 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000057295908 	 --- 
 213 	0.0000001768 	 -0.0100000000 	    1 	    0 	 0.00100000	 0.00001372 	 0.000000223129 	  6.0 
 213 	0.0000002421 	 -0.0100000000 	    2 	    0 	 0.00100000	 0.00095039 	 0.000000006840 	 22.0 
 213 	-0.0000042867 	 -0.0100000000 	    3 	    0 	 0.00100000	 0.00065714 	 0.000000264179 	 191.0 
 213 	-0.0000042868 	 -0.0100000000 	    4 	    0 	 0.00100000	 0.00033489 	 0.000000008091 	 197.0 
 213 	-0.0000043225 	 -0.0100000000 	    5 	    0 	 0.00100000	 0.00085645 	 0.000000000018 	 366.0 
 214 	 0.0000002593 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000053599160 	 --- 
 214 	0.0000002531 	 -0.0100000000 	    1 	    0 	 0.00100000	 0.00001445 	 0.000000208082 	  6.0 
 214 	0.0000003128 	 -0.0100000000 	    2 	    0 	 0.00100000	 0.00096420 	 0.000000006379 	 20.0 
 214 	-0.0000039732 	 -0.0100000000 	    3 	    0 	 0.00100000	 0.00098267 	 0.000000246400 	 189.0 
 214 	-0.0000039733 	 -0.0100000000 	    4 	    0 	 0.00100000	 0.00049467 	 0.000000008042 	 195.0 
 214 	-0.0000040061 	 -0.0100000000 	    5 	    0 	 0.00100000	 0.00093440 	 0.000000000015 	 363.0 
 215 	 0.0000003320 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000050133957 	 --- 
 215 	0.0000003259 	 -0.0100000000 	    1 	    0 	 0.00100000	 0.00001526 	 0.000000194276 	  6.0 
 215 	0.0000003806 	 -0.0100000000 	    2 	    0 	 0.00100000	 0.00079583 	 0.000000002386 	 21.0 
 215 	-0.0000036809 	 -0.0100000000 	    3 	    0 	 0.00100000	 0.00045370 	 0.000000230970 	 190.0 
 215 	-0.0000036809 	 -0.0100000000 	    4 	    0 	 0.00100000	 0.00033648 	 0.000000002776 	 196.0 
 215 	-0.0000037119 	 -0.0100000000 	    5 	    0 	 0.00100000	 0.00096165 	 0.000000000014 	 350.0 
 216 	 0.0000003762 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000046707039 	 --- 
 216 	0.0000003705 	 -0.0100000000 	    1 	    0 	 0.00100000	 0.00001605 	 0.000000180227 	  6.0 
 216 	0.0000004210 	 -0.0100000000 	    2 	    0 	 0.00100000	 0.00087388 	 0.000000009645 	 24.0 
 216 	-0.0000034091 	 -0.0100000000 	    3 	    0 	 0.00100000	 0.00056313 	 0.000000213066 	 194.0 
 216 	-0.0000034092 	 -0.0100000000 	    4 	    0 	 0.00100000	 0.00033785 	 0.000000003376 	 200.0 
 216 	-0.0000034379 	 -0.0100000000 	    5 	    0 	 0.00100000	 0.00077837 	 0.000000000012 	 357.0 
 217 	 0.0000004276 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000043572618 	 --- 
 217 	0.0000004221 	 -0.0100000000 	    1 	    0 	 0.00100000	 0.00001690 	 0.000000168005 	  6.0 
 217 	0.0000004684 	 -0.0100000000 	    2 	    0 	 0.00100000	 0.00083532 	 0.000000004609 	 25.0 
 217 	-0.0000031557 	 -0.0100000000 	    3 	    0 	 0.00100000	 0.00041813 	 0.000000198983 	 194.0 
 217 	-0.0000031558 	 -0.0100000000 	    4 	    0 	 0.00100000	 0.00033105 	 0.000000002144 	 200.0 
 217 	-0.0000031824 	 -0.0100000000 	    5 	    0 	 0.00100000	 0.00092588 	 0.000000000011 	 358.0 
 218 	 0.0000004717 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000040588034 	 --- 
 218 	0.0000004664 	 -0.0100000000 	    1 	    0 	 0.00100000	 0.00001787 	 0.000000156602 	  6.0 
 218 	0.0000005088 	 -0.0100000000 	    2 	    0 	 0.00100000	 0.00087421 	 0.000000003738 	 25.0 
 218 	-0.0000029196 	 -0.0100000000 	    3 	    0 	 0.00100000	 0.00051444 	 0.000000185836 	 194.0 
 218 	-0.0000029196 	 -0.0100000000 	    4 	    0 	 0.00100000	 0.00041184 	 0.000000003790 	 200.0 
 218 	-0.0000029442 	 -0.0100000000 	    5 	    0 	 0.00100000	 0.00095981 	 0.000000000010 	 357.0 
 219 	 0.0000005078 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000037745872 	 --- 
 219 	0.0000005027 	 -0.0100000000 	    1 	    0 	 0.00100000	 0.00001895 	 0.000000145910 	  6.0 
 219 	0.0000005416 	 -0.0100000000 	    2 	    0 	 0.00100000	 0.00079773 	 0.000000001892 	 26.0 
 219 	-0.0000026997 	 -0.0100000000 	    3 	    0 	 0.00100000	 0.00075812 	 0.000000173333 	 197.0 
 219 	-0.0000026997 	 -0.0100000000 	    4 	    0 	 0.00100000	 0.00045201 	 0.000000002008 	 203.0 
 219 	-0.0000027227 	 -0.0100000000 	    5 	    0 	 0.00100000	 0.00079263 	 0.000000000009 	 360.0 
 220 	 0.0000005301 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000034996570 	 --- 
 220 	0.0000005254 	 -0.0100000000 	    1 	    0 	 0.00100000	 0.00002008 	 0.000000135487 	  6.0 
 220 	0.0000005611 	 -0.0100000000 	    2 	    0 	 0.00100000	 0.00085995 	 0.000000002919 	 26.0 
 220 	-0.0000024952 	 -0.0100000000 	    3 	    0 	 0.00100000	 0.00091641 	 0.000000160336 	 195.0 
 220 	-0.0000024953 	 -0.0100000000 	    4 	    0 	 0.00100000	 0.00056946 	 0.000000003055 	 201.0 
 220 	-0.0000025157 	 -0.0100000000 	    5 	    0 	 0.00100000	 0.00097789 	 0.000000000007 	 369.0 
 221 	 0.0000005647 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000032513978 	 --- 
 221 	0.0000005599 	 -0.0100000000 	    1 	    0 	 0.00100000	 0.00002121 	 0.000000126686 	  6.0 
 221 	0.0000005926 	 -0.0100000000 	    2 	    0 	 0.00100000	 0.00067378 	 0.000000003672 	 25.0 
 221 	-0.0000023044 	 -0.0100000000 	    3 	    0 	 0.00100000	 0.00063540 	 0.000000151143 	 195.0 
 221 	-0.0000023044 	 -0.0100000000 	    4 	    0 	 0.00100000	 0.00036107 	 0.000000002505 	 201.0 
 221 	-0.0000023243 	 -0.0100000000 	    5 	    0 	 0.00100000	 0.00091937 	 0.000000000008 	 370.0 
 222 	 0.0000005587 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000029902901 	 --- 
 222 	0.0000005545 	 -0.0100000000 	    1 	    0 	 0.00100000	 0.00002268 	 0.000000116713 	  6.0 
 222 	0.0000005845 	 -0.0100000000 	    2 	    0 	 0.00100000	 0.00092870 	 0.000000001953 	 21.0 
 222 	-0.0000021278 	 -0.0100000000 	    3 	    0 	 0.00100000	 0.00088438 	 0.000000136704 	 190.0 
 222 	-0.0000021278 	 -0.0100000000 	    4 	    0 	 0.00100000	 0.00046070 	 0.000000004228 	 196.0 
 222 	-0.0000021457 	 -0.0100000000 	    5 	    0 	 0.00100000	 0.00085615 	 0.000000000006 	 366.0 
 223 	 0.0000005848 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000027701475 	 --- 
 223 	0.0000005806 	 -0.0100000000 	    1 	    0 	 0.00100000	 0.00002405 	 0.000000109157 	  6.0 
 223 	0.0000006080 	 -0.0100000000 	    2 	    0 	 0.00100000	 0.00081558 	 0.000000001533 	 21.0 
 223 	-0.0000019627 	 -0.0100000000 	    3 	    0 	 0.00100000	 0.00024515 	 0.000000129088 	 193.0 
 223 	-0.0000019627 	 -0.0100000000 	    4 	    0 	 0.00100000	 0.00027163 	 0.000000001741 	 199.0 
 223 	-0.0000019798 	 -0.0100000000 	    5 	    0 	 0.00100000	 0.00093433 	 0.000000000006 	 369.0 
 224 	 0.0000005848 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000025435117 	 --- 
 224 	0.0000005809 	 -0.0100000000 	    1 	    0 	 0.00100000	 0.00002573 	 0.000000101113 	  6.0 
 224 	0.0000006060 	 -0.0100000000 	    2 	    0 	 0.00100000	 0.00077389 	 0.000000001677 	 20.0 
 224 	-0.0000018096 	 -0.0100000000 	    3 	    0 	 0.00100000	 0.00082490 	 0.000000118469 	 191.0 
 224 	-0.0000018096 	 -0.0100000000 	    4 	    0 	 0.00100000	 0.00075205 	 0.000000003563 	 197.0 
 224 	-0.0000018234 	 -0.0100000000 	    5 	    0 	 0.00100000	 0.00096961 	 0.000000000004 	 353.0 
 225 	 0.0000006257 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000023605225 	 --- 
 225 	0.0000006213 	 -0.0100000000 	    1 	    0 	 0.00100000	 0.00002754 	 0.000000095799 	  6.0 
 225 	0.0000006443 	 -0.0100000000 	    2 	    0 	 0.00100000	 0.00094771 	 0.000000000966 	 29.0 
 226 	 0.0000265110 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000193963661 	 --- 
 226 	0.0000271979 	 -0.0100000000 	    1 	    0 	 0.00100000	 0.00042435 	 0.000002176655 	  6.0 
 226 	0.0000089179 	 -0.0100000000 	    2 	    0 	 0.00100000	 0.00094539 	 0.000409514910 	 179.0 
 226 	0.0000082159 	 -0.0100000000 	    3 	    0 	 0.00100000	 0.00083017 	 0.000026364206 	 188.0 
 226 	0.0000055429 	 -0.0100000000 	    4 	    0 	 0.00100000	 0.00095808 	 0.000059457617 	 298.0 
 226 	0.0000081647 	 -0.0100000000 	    5 	    0 	 0.00100000	 0.00089368 	 0.000021097854 	 402.0 
 226 	0.0000081473 	 -0.0100000000 	    6 	    0 	 0.00100000	 0.00097920 	 0.000000197137 	 447.0 
 226 	0.0000019827 	 -0.0100000000 	    7 	    0 	 0.00100000	 0.00067248 	 0.000175392698 	 622.0 
 226 	0.0000017534 	 -0.0100000000 	    8 	    0 	 0.00100000	 0.00087157 	 0.000009203715 	 632.0 
 226 	0.0000007064 	 -0.0100000000 	    9 	    0 	 0.00100000	 0.00099946 	 0.000027149766 	 759.0 
 226 	-0.0000010434 	 -0.0100000000 	   10 	    0 	 0.00100000	 0.00082293 	 0.000061150420 	 897.0 
 226 	-0.0000008848 	 -0.0100000000 	   11 	    0 	 0.00100000	 0.00098695 	 0.000001869841 	 990.0 
 226 	-0.0000008139 	 -0.0100000000 	   12 	    0 	 0.00100000	 0.00091507 	 0.000000056359 	 1137.0 
 226 	-0.0000008133 	 -0.0100000000 	   13 	    0 	 0.00100000	 0.00095849 	 0.000000000216 	 1206.0 
 227 	 -0.0000019602 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000134327326 	 --- 
 227 	-0.0000019556 	 -0.0100000000 	    1 	    0 	 0.00100000	 0.00004153 	 0.000000443981 	  6.0 
 227 	-0.0000019388 	 -0.0100000000 	    2 	    0 	 0.00100000	 0.00097207 	 0.000000000039 	 134.0 
 228 	 -0.0000114502 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000072353290 	 --- 
 228 	-0.0000114501 	 -0.0100000000 	    1 	    0 	 0.00100000	 0.00030405 	 0.000000017730 	  4.0 
 228 	-0.0000055044 	 -0.0100000000 	    2 	    0 	 0.00100000	 0.00062893 	 0.000285229014 	 167.0 
 228 	-0.0000058885 	 -0.0100000000 	    3 	    0 	 0.00100000	 0.00099091 	 0.000016390724 	 174.0 
 228 	-0.0000056366 	 -0.0100000000 	    4 	    0 	 0.00100000	 0.00095750 	 0.000000192515 	 212.0 
 228 	-0.0000056301 	 -0.0100000000 	    5 	    0 	 0.00100000	 0.00081122 	 0.000000000423 	 309.0 
 229 	 -0.0000098820 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000058297930 	 --- 
 229 	-0.0000101916 	 -0.0100000000 	    1 	    0 	 0.00100000	 0.00067652 	 0.000000398269 	  9.0 
 229 	-0.0000101868 	 -0.0100000000 	    2 	    0 	 0.00100000	 0.00093662 	 0.000000001938 	 110.0 
 229 	-0.0000046582 	 -0.0100000000 	    3 	    0 	 0.00100000	 0.00044427 	 0.000197791010 	 284.0 
 229 	-0.0000049439 	 -0.0100000000 	    4 	    0 	 0.00100000	 0.00094035 	 0.000015884687 	 291.0 
 229 	-0.0000033518 	 -0.0100000000 	    5 	    0 	 0.00100000	 0.00089789 	 0.000032334164 	 398.0 
 229 	-0.0000033518 	 -0.0100000000 	    6 	    0 	 0.00100000	 0.00066236 	 0.000000158799 	 402.0 
 229 	-0.0000032475 	 -0.0100000000 	    7 	    0 	 0.00100000	 0.00077926 	 0.000000015274 	 553.0 
 229 	-0.0000032473 	 -0.0100000000 	    8 	    0 	 0.00100000	 0.00070888 	 0.000000000283 	 567.0 
 230 	 -0.0000001972 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000047792234 	 --- 
 230 	0.0000000652 	 -0.0100000000 	    1 	    0 	 0.00100000	 0.00081500 	 0.000209509520 	 12.0 
 230 	0.0000000652 	 -0.0100000000 	    2 	    0 	 0.00100000	 0.00087935 	 0.000001870042 	 16.0 
 230 	0.0000001502 	 -0.0100000000 	    3 	    0 	 0.00100000	 0.00067066 	 0.000053886949 	 172.0 
 230 	0.0000001265 	 -0.0100000000 	    4 	    0 	 0.00100000	 0.00095470 	 0.000001680850 	 191.0 
 230 	0.0000001829 	 -0.0100000000 	    5 	    0 	 0.00100000	 0.00085343 	 0.000037589823 	 347.0 
 230 	0.0000001829 	 -0.0100000000 	    6 	    0 	 0.00100000	 0.00059215 	 0.000000055385 	 351.0 
 230 	0.0000002143 	 -0.0100000000 	    7 	    0 	 0.00100000	 0.00087698 	 0.000020761474 	 507.0 
 230 	0.0000002143 	 -0.0100000000 	    8 	    0 	 0.00100000	 0.00035253 	 0.000000005920 	 511.0 
 230 	0.0000002292 	 -0.0100000000 	    9 	    0 	 0.00100000	 0.00099080 	 0.000011769267 	 660.0 
 230 	0.0000002292 	 -0.0100000000 	   10 	    0 	 0.00100000	 0.00014089 	 0.000000001340 	 664.0 
 230 	0.0000002308 	 -0.0100000000 	   11 	    0 	 0.00100000	 0.00092050 	 0.000001437529 	 815.0 
 230 	0.0000002308 	 -0.0100000000 	   12 	    0 	 0.00100000	 0.00023101 	 0.000000001995 	 818.0 
 230 	0.0000002308 	 -0.0100000000 	   13 	    0 	 0.00100000	 0.00094661 	 0.000000001027 	 970.0 
 230 	0.0000002308 	 -0.0100000000 	   14 	    0 	 0.00100000	 0.00035376 	 0.000000000034 	 973.0 
 231 	 0.0000047676 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000083854575 	 --- 
 231 	0.0000047676 	 -0.0100000000 	    1 	    0 	 0.00100000	 0.00070479 	 0.000000047403 	  4.0 
 231 	0.0000047723 	 -0.0100000000 	    2 	    0 	 0.00100000	 0.00097504 	 0.000004530873 	 60.0 
 231 	0.0000047723 	 -0.0100000000 	    3 	    0 	 0.00100000	 0.00029534 	 0.000000008494 	 63.0 
 231 	0.0000047723 	 -0.0100000000 	    4 	    0 	 0.00100000	 0.00091637 	 0.000000000070 	 210.0 
 232 	 0.0000145089 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000078 	 --- 
 233 	 0.0000242455 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000078 	 --- 
 234 	 0.0000339821 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000078 	 --- 
 235 	 0.0000437187 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000078 	 --- 
 236 	 0.0000534552 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000078 	 --- 
 237 	 0.0000631918 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000078 	 --- 
 238 	 0.0000729284 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000078 	 --- 
 239 	 0.0000826650 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000078 	 --- 
 240 	 0.0000924016 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000078 	 --- 
 241 	 0.0001021382 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000078 	 --- 
 242 	 0.0001118747 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000078 	 --- 
 243 	 0.0001216113 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000078 	 --- 
 244 	 0.0001313479 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000078 	 --- 
 245 	 0.0001410845 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000078 	 --- 
 246 	 0.0001508211 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000078 	 --- 
 247 	 0.0001605577 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000078 	 --- 
 248 	 0.0001702942 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000078 	 --- 
 249 	 0.0001800308 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000078 	 --- 
 250 	 0.0001897674 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000078 	 --- 
 251 	 0.0001995040 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000078 	 --- 
 252 	 0.0002092406 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000078 	 --- 
 253 	 0.0002189772 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000078 	 --- 
 254 	 0.0002287138 	 -0.0100000000 	    0 	 -- 	 --- f	 --- 	 0.000000000078 	 --- 
